[0.43022764 0.75      ]	2.404501
[0.34034002 0.84375   ]	3.1834311
[0.60805553 0.609375  ]	2.3329575
[0.4450871 0.8125   ]	3.0624876
[0.88642275 0.5       ]	2.047013
[0.19892666 0.984375  ]	2.9165533
[0.5867119 0.640625 ]	1.8634186
[0.24116631 0.9375    ]	2.887506
[0.5698585 0.671875 ]	1.9305444
[0.18212633 0.96875   ]	2.7952862
[0.6274631 0.671875 ]	2.3861303
[0.3740161 0.84375  ]	3.018013
[0.6829815 0.625    ]	1.9663794
[0.2681127 0.90625  ]	2.8966012
[1.0067766 0.484375 ]	1.4477429
[0.2834707 0.828125 ]	2.6783533
[0.26773244 0.921875  ]	2.8797557
[0.7243233 0.640625 ]	1.4185307
[0.32004797 0.796875  ]	2.959198
[0.6634502 0.5625   ]	1.8135513
[0.33790004 0.8125    ]	2.7856941
[0.6646895 0.59375  ]	2.2025046
[0.36366946 0.859375  ]	2.5049524
[0.6152208 0.640625 ]	2.1564615
[0.49778178 0.75      ]	2.472735
[0.6198167 0.65625  ]	1.843127
[0.38180682 0.8125    ]	2.1442904
[0.5834042 0.671875 ]	2.1092162
[0.58351046 0.6875    ]	2.7180102
[0.5214974 0.6875   ]	2.541802
[0.61229384 0.671875  ]	1.861877
[0.50145036 0.703125  ]	1.7408216
[0.40345845 0.78125   ]	2.1897106
[0.5347792 0.703125 ]	2.5037446
[0.8854089 0.453125 ]	1.371038
[0.38362443 0.828125  ]	2.68722
[0.785466 0.390625]	1.334144
[0.3258894 0.875    ]	2.1611416
[0.5376057 0.734375 ]	1.9391999
[0.94344527 0.46875   ]	1.3017771
[0.43940258 0.734375  ]	2.5321684
[1.2017236 0.25     ]	0.7978709
[0.51005787 0.671875  ]	1.7789178
[0.68559563 0.59375   ]	1.5640771
[0.67880344 0.59375   ]	1.4586886
[0.6143929 0.625    ]	1.5888695
[0.5521855 0.765625 ]	1.5216924
[0.6491004 0.609375 ]	1.6445055
[0.70774275 0.5       ]	1.4602237
[0.46796334 0.765625  ]	1.773603
[0.8693639 0.46875  ]	1.3444688
[0.72366256 0.5       ]	1.4678054
[0.78884673 0.46875   ]	1.2186201
[0.6725293 0.625    ]	1.4567407
[0.6614833 0.609375 ]	1.2723565
[0.7302334 0.5      ]	1.2555151
[0.62932384 0.609375  ]	1.29502
[0.68160594 0.546875  ]	1.2293473
[0.58038193 0.59375   ]	1.6392689
[0.69419396 0.484375  ]	1.493259
[0.5528006 0.625    ]	1.6433878
[0.7786714 0.484375 ]	1.1402324
[0.574018 0.703125]	1.5355587
[0.70755464 0.546875  ]	1.1767857
[0.6416981 0.59375  ]	1.3125093
[0.7448292 0.578125 ]	1.2870476
[0.59931546 0.578125  ]	1.4214209
[0.77650714 0.46875   ]	1.1650927
[0.6975267 0.546875 ]	1.0987585
[0.8089787 0.40625  ]	1.1439984
[0.76075715 0.46875   ]	1.0200868
[0.6878414 0.609375 ]	1.2466023
[0.76260024 0.484375  ]	1.0019569
[0.82456744 0.375     ]	0.9260724
[0.64431715 0.609375  ]	1.032175
[0.6922816 0.609375 ]	1.0728769
[0.8110894 0.34375  ]	0.898703
[0.7556044 0.4375   ]	0.9248494
[0.734864 0.515625]	0.9929557
[0.74585676 0.421875  ]	0.90826714
[0.68859684 0.5       ]	0.91777015
[0.82224345 0.328125  ]	0.80949646
[0.7707552 0.4375   ]	0.82941043
[0.80897695 0.375     ]	0.80486053
[0.7235116 0.453125 ]	0.8926878
[0.69421494 0.484375  ]	0.88765264
[0.7138877 0.515625 ]	0.86896896
[0.703445 0.5     ]	0.86501086
[0.756074 0.4375  ]	0.79169667
[0.81229055 0.359375  ]	0.70392644
[0.72108257 0.453125  ]	0.7841246
[0.76944095 0.453125  ]	0.77464724
[0.7313661 0.40625  ]	0.7542706
[0.7934011 0.375    ]	0.7112303
[0.8253152 0.296875 ]	0.6416006
[0.7323696 0.4375   ]	0.68202424
[0.742257 0.46875 ]	0.67670083
[0.76907444 0.390625  ]	0.6655891
[0.7181524 0.4375   ]	0.67893416
[0.715662 0.390625]	0.6749431
[0.76428276 0.421875  ]	0.68117714
[0.68917954 0.46875   ]	0.7262461
[0.72801876 0.421875  ]	0.7205491
[0.793481 0.359375]	0.6755321
[0.7327394 0.484375 ]	0.6786313
[0.72924644 0.390625  ]	0.6814412
[0.73727596 0.359375  ]	0.6631489
[0.6905465 0.5      ]	0.6795841
[0.7147046 0.46875  ]	0.68926954
[0.6897319 0.515625 ]	0.681041
[0.73268574 0.421875  ]	0.71802175
[0.66943735 0.546875  ]	0.72608143
[0.70179474 0.484375  ]	0.7118574
[0.72363234 0.40625   ]	0.7035806
[0.7300653 0.390625 ]	0.6701276
[0.6700398 0.53125  ]	0.68482846
[0.7061045 0.46875  ]	0.6962007
[0.7420376 0.40625  ]	0.6675796
[0.70594037 0.484375  ]	0.6805344
[0.70020247 0.453125  ]	0.65753955
[0.6843184 0.453125 ]	0.6738007
[0.7332995 0.359375 ]	0.65308845
[0.70602906 0.46875   ]	0.66111016
[0.68532956 0.4375    ]	0.6702883
[0.7240987 0.4375   ]	0.65350044
[0.6942625 0.453125 ]	0.6550093
[0.72416854 0.40625   ]	0.6555163
[0.70183134 0.484375  ]	0.6709819
[0.7019647 0.421875 ]	0.66509587
[0.71306574 0.453125  ]	0.6509664
[0.7212437 0.46875  ]	0.65146273
[0.6936914 0.484375 ]	0.6428805
[0.7128818 0.4375   ]	0.64951634
[0.67668545 0.46875   ]	0.6518989
[0.71105695 0.5       ]	0.6516306
[0.68450475 0.46875   ]	0.6627893
[0.70039845 0.40625   ]	0.6582515
[0.70891744 0.4375    ]	0.6479946
[0.68014836 0.46875   ]	0.65838444
[0.675145 0.5     ]	0.6710752
[0.6742127 0.46875  ]	0.66815007
[0.6967038 0.4375   ]	0.65213645
[0.69158214 0.453125  ]	0.64252025
[0.6876583 0.484375 ]	0.63083684
[0.6822546 0.453125 ]	0.6360203
[0.687095 0.453125]	0.6495364
[0.6766418 0.46875  ]	0.6590263
[0.6596529 0.484375 ]	0.6670116
[0.69175285 0.484375  ]	0.65728927
[0.687571 0.484375]	0.66339535
[0.6635046 0.5      ]	0.66587484
[0.6946878 0.421875 ]	0.676172
[0.65984035 0.46875   ]	0.6838254
[0.6646466 0.5      ]	0.6626699
[0.68788326 0.46875   ]	0.66408455
[0.67542326 0.484375  ]	0.66712105
[0.7073775 0.46875  ]	0.6652349
[0.67866516 0.484375  ]	0.6532166
[0.66496825 0.5       ]	0.6681358
[0.67764294 0.5       ]	0.66390586
[0.6689283 0.484375 ]	0.6589294
[0.68135923 0.46875   ]	0.676374
[0.6669502 0.46875  ]	0.6837798
[0.66136324 0.53125   ]	0.6948198
[0.67226934 0.5       ]	0.6948075
[0.6949605 0.390625 ]	0.68421304
[0.66300756 0.46875   ]	0.6826767
[0.6578258 0.484375 ]	0.6997937
[0.66297185 0.515625  ]	0.72218835
[0.6733031 0.46875  ]	0.6916273
[0.6822802 0.4375   ]	0.652289
[0.67399883 0.515625  ]	0.65797955
[0.6706368 0.53125  ]	0.6605103
[0.6896568 0.453125 ]	0.64164245
[0.6767204 0.484375 ]	0.6521045
[0.6679647 0.484375 ]	0.67714304
[0.68022966 0.46875   ]	0.6896118
[0.6676682 0.46875  ]	0.69996464
[0.67373264 0.546875  ]	0.6873239
[0.67709106 0.453125  ]	0.67196226
[0.6658536 0.515625 ]	0.681314
[0.6557133 0.515625 ]	0.7199625
[0.69234276 0.484375  ]	0.70922744
[0.70572245 0.484375  ]	0.6904196
[0.6733507 0.515625 ]	0.6835391
[0.6730647 0.515625 ]	0.71457005
[0.6924116 0.4375   ]	0.6798248
[0.64794815 0.515625  ]	0.6674568
[0.6748811 0.46875  ]	0.6729235
[0.6821111 0.46875  ]	0.6526736
[0.6734569 0.484375 ]	0.66702855
[0.6707045 0.484375 ]	0.6530184
[0.6582668 0.46875  ]	0.6571424
[0.70475113 0.421875  ]	0.6732869
[0.68899727 0.4375    ]	0.69296324
[0.6754264 0.46875  ]	0.710323
[0.669751 0.5     ]	0.7169529
[0.7137264 0.453125 ]	0.68274355
[0.68406093 0.40625   ]	0.6789819
[0.6638261 0.5      ]	0.6691442
[0.69337165 0.46875   ]	0.669191
[0.6631111 0.5      ]	0.6626888
[0.6623098 0.515625 ]	0.65788215
[0.67177975 0.5       ]	0.66741306
[0.6490667 0.515625 ]	0.6853416
[0.65693104 0.5       ]	0.6773406
[0.67309904 0.5       ]	0.7249395
[0.6867043 0.515625 ]	0.70335734
[0.6433185 0.640625 ]	0.70163673
[0.6842263 0.53125  ]	0.68502915
[0.6515132 0.546875 ]	0.688887
[0.6855694 0.515625 ]	0.6764267
[0.67590624 0.53125   ]	0.69826007
[0.6585268 0.59375  ]	0.69211495
[0.6743161 0.5      ]	0.6695608
[0.6667632 0.484375 ]	0.6750695
[0.68014115 0.5       ]	0.6928185
[0.6697607 0.53125  ]	0.7036941
[0.65689987 0.53125   ]	0.7048994
[0.66999394 0.453125  ]	0.6846765
[0.6423121 0.53125  ]	0.6792246
[0.67028236 0.5       ]	0.6929282
[0.6739263 0.5      ]	0.7154219
[0.6515138 0.515625 ]	0.7179208
[0.6537205 0.578125 ]	0.71502113
[0.6490086 0.515625 ]	0.7048741
[0.666376 0.421875]	0.72910494
[0.65813076 0.484375  ]	0.7091759
[0.6401988 0.546875 ]	0.70776314
[0.66145426 0.59375   ]	0.7200902
[0.64928705 0.53125   ]	0.71774143
[0.6443119 0.5625   ]	0.70065296
[0.66435826 0.515625  ]	0.7086607
[0.6433115 0.59375  ]	0.7020227
[0.6743061 0.5      ]	0.72206616
[0.6605041 0.5      ]	0.6922671
[0.63336074 0.5625    ]	0.70859826
[0.6342384 0.5      ]	0.7037903
[0.6621604 0.53125  ]	0.7009128
[0.68906164 0.4375    ]	0.69255614
[0.6393657 0.546875 ]	0.68396866
[0.6402928 0.5625   ]	0.68845034
[0.64621687 0.578125  ]	0.6973908
[0.6444227 0.5625   ]	0.69010925
[0.6349596 0.578125 ]	0.695021
[0.6878099 0.5      ]	0.67805856
[0.63611835 0.5625    ]	0.67445844
[0.6394563 0.625    ]	0.6828084
[0.64549583 0.578125  ]	0.6943064
[0.6748944 0.578125 ]	0.69647086
[0.6575248 0.640625 ]	0.7040497
[0.6560757 0.5625   ]	0.7081389
[0.67928624 0.625     ]	0.727488
[0.6666858 0.53125  ]	0.710423
[0.6776948 0.59375  ]	0.6865396
[0.6830113 0.484375 ]	0.68494976
[0.6553675 0.5625   ]	0.6949384
[0.6679385 0.59375  ]	0.7060445
[0.65953195 0.609375  ]	0.69263303
[0.6974767 0.609375 ]	0.6819624
[0.66105735 0.625     ]	0.7092829
[0.6899756 0.625    ]	0.6898449
[0.6768726 0.546875 ]	0.6872523
[0.7016673 0.53125  ]	0.68168175
[0.70421684 0.453125  ]	0.69259197
[0.6744554 0.53125  ]	0.7077843
[0.66458666 0.5625    ]	0.7290908
[0.68657565 0.53125   ]	0.6962767
[0.67757255 0.578125  ]	0.7080891
[0.6456629 0.578125 ]	0.70845985
[0.66873324 0.53125   ]	0.6716485
[0.66903126 0.578125  ]	0.66661334
[0.65080595 0.59375   ]	0.64948344
[0.6761588 0.578125 ]	0.6994574
[0.64021933 0.6875    ]	0.7030401
[0.6594031 0.609375 ]	0.69046307
[0.656073 0.625   ]	0.68243295
[0.66854054 0.546875  ]	0.70393705
[0.68590933 0.53125   ]	0.70074916
[0.6595623 0.578125 ]	0.7018756
[0.6644484 0.5625   ]	0.68936485
[0.66668713 0.5625    ]	0.6859234
[0.6500887 0.546875 ]	0.68478996
[0.6580881 0.53125  ]	0.70853245
[0.6430819 0.59375  ]	0.71544766
[0.6418089 0.5625   ]	0.7250903
[0.6293859 0.65625  ]	0.7043173
[0.63270676 0.65625   ]	0.698769
[0.6542499 0.625    ]	0.69258666
[0.6516053 0.59375  ]	0.7049335
[0.6290915 0.71875  ]	0.71275556
[0.6437663 0.625    ]	0.71781087
[0.64744973 0.609375  ]	0.74913055
[0.63840103 0.546875  ]	0.7694106
[0.6382998 0.703125 ]	0.779783
[0.6473   0.671875]	0.77109385
[0.6312523 0.53125  ]	0.75442195
[0.6355926 0.625    ]	0.7263854
[0.63425124 0.5625    ]	0.721481
[0.6330078 0.5625   ]	0.7342713
[0.62032926 0.5625    ]	0.73368675
[0.61395997 0.640625  ]	0.72301424
[0.64591753 0.546875  ]	0.7161063
[0.6323907 0.59375  ]	0.72065973
[0.63897604 0.578125  ]	0.73713934
[0.63474935 0.640625  ]	0.7392243
[0.63181734 0.6875    ]	0.73975205
[0.63464296 0.65625   ]	0.7380646
[0.633638 0.625   ]	0.7249365
[0.6529794 0.578125 ]	0.74310493
[0.621812 0.71875 ]	0.7494898
[0.6084346 0.671875 ]	0.76319337
[0.63641423 0.640625  ]	0.74420303
[0.6747012 0.5625   ]	0.75270224
[0.6102787 0.6875   ]	0.7371262
[0.6124072 0.671875 ]	0.76610154
[0.61176497 0.6875    ]	0.76221627
[0.6692674 0.578125 ]	0.71154225
[0.64707226 0.640625  ]	0.7424202
[0.6174215 0.609375 ]	0.7596784
[0.6438663 0.53125  ]	0.800812
[0.6115088 0.71875  ]	0.79194105
[0.6322068 0.609375 ]	0.7514079
[0.6367979 0.609375 ]	0.7414856
[0.6245964 0.59375  ]	0.7479564
[0.62260866 0.671875  ]	0.7543398
[0.6417601 0.640625 ]	0.78703403
[0.6540307 0.59375  ]	0.7608849
[0.60662913 0.71875   ]	0.76830745
[0.62225324 0.609375  ]	0.78165126
[0.63198495 0.625     ]	0.79952157
[0.6621283 0.546875 ]	0.8170816
[0.61237556 0.75      ]	0.79249394
[0.6682552 0.515625 ]	0.76817125
[0.6369174 0.625    ]	0.7906771
[0.6438073 0.578125 ]	0.79119235
[0.6277698 0.640625 ]	0.78692925
[0.59110665 0.703125  ]	0.8218193
[0.6261484 0.625    ]	0.8325863
[0.62961507 0.640625  ]	0.7702581
[0.65853024 0.53125   ]	0.77498925
[0.6135657 0.640625 ]	0.79604256
[0.64179945 0.6875    ]	0.783087
[0.630534 0.625   ]	0.81219494
[0.65485483 0.578125  ]	0.7910386
[0.6376049 0.59375  ]	0.8195915
[0.62578076 0.671875  ]	0.81180084
[0.6215318 0.703125 ]	0.83467066
[0.6583495 0.640625 ]	0.7829639
[0.6628263 0.53125  ]	0.77819204
[0.61606115 0.703125  ]	0.7574491
[0.65269053 0.546875  ]	0.7694967
[0.65759027 0.578125  ]	0.7852397
[0.6456034 0.625    ]	0.7931123
[0.64397585 0.640625  ]	0.801543
[0.6206402 0.640625 ]	0.74255
[0.64821905 0.625     ]	0.73086375
[0.6228391 0.65625  ]	0.75564647
[0.6287115 0.65625  ]	0.721395
[0.6348512 0.625    ]	0.79627573
[0.6226168 0.703125 ]	0.8113426
[0.63898766 0.640625  ]	0.7923426
[0.6277173 0.671875 ]	0.78764653
[0.5997342 0.671875 ]	0.8163818
[0.625259 0.734375]	0.8023677
[0.6761097 0.5      ]	0.79382205
[0.6114976 0.625    ]	0.7883445
[0.654799 0.546875]	0.73496234
[0.6465782 0.53125  ]	0.7402247
[0.66921866 0.546875  ]	0.7393924
[0.6153643 0.609375 ]	0.764106
[0.6452728 0.59375  ]	0.74913543
[0.67695284 0.4375    ]	0.7289969
[0.6176572 0.640625 ]	0.7247917
[0.6450906 0.5      ]	0.7436924
[0.64347327 0.5625    ]	0.7738395
[0.629392 0.671875]	0.7776829
[0.65065914 0.65625   ]	0.7662251
[0.6008642 0.75     ]	0.7274014
[0.61549544 0.75      ]	0.7561634
[0.6016207 0.734375 ]	0.73955667
[0.65069497 0.609375  ]	0.734084
[0.6702174 0.546875 ]	0.7646992
[0.61178213 0.625     ]	0.7618288
[0.6440687 0.65625  ]	0.7505343
[0.6039736 0.609375 ]	0.76089513
[0.59839684 0.703125  ]	0.75200653
[0.60339594 0.65625   ]	0.7504127
[0.62628686 0.65625   ]	0.7735232
[0.63510245 0.625     ]	0.8238287
[0.6574396 0.578125 ]	0.7812668
[0.62191087 0.625     ]	0.7875417
[0.5990034 0.6875   ]	0.7557447
[0.6306702 0.640625 ]	0.74872756
[0.6285585 0.671875 ]	0.78574497
[0.64376694 0.625     ]	0.8033378
[0.6223637 0.703125 ]	0.81536937
[0.6297988 0.65625  ]	0.811798
[0.6379546 0.671875 ]	0.79131436
[0.65393835 0.578125  ]	0.798573
[0.6512555 0.5625   ]	0.81753325
[0.6819547 0.53125  ]	0.78520954
[0.64936495 0.625     ]	0.7428534
[0.63269573 0.625     ]	0.7405378
[0.66623694 0.53125   ]	0.73486245
[0.660063 0.546875]	0.7717314
[0.6025289 0.71875  ]	0.8144915
[0.6284326 0.6875   ]	0.7619161
[0.64729255 0.671875  ]	0.8152448
[0.65261185 0.625     ]	0.8091047
[0.6806804 0.5625   ]	0.76987875
[0.6699117 0.515625 ]	0.74160206
[0.66285425 0.515625  ]	0.7602
[0.6677098 0.515625 ]	0.74607396
[0.6621959 0.484375 ]	0.72931856
[0.6662494 0.546875 ]	0.7316416
[0.6586244 0.625    ]	0.7389481
[0.62528837 0.65625   ]	0.7481006
[0.663517 0.640625]	0.77731454
[0.64872026 0.625     ]	0.79448056
[0.64178663 0.65625   ]	0.7766644
[0.6731012 0.53125  ]	0.7715358
[0.67845213 0.5625    ]	0.80076426
[0.6258426 0.671875 ]	0.8160656
[0.6757312 0.53125  ]	0.7938251
[0.66937745 0.546875  ]	0.7636651
[0.6597348 0.578125 ]	0.77135456
[0.6448761 0.640625 ]	0.7680922
[0.6692398 0.5      ]	0.77055573
[0.6555581 0.578125 ]	0.7777981
[0.67142296 0.5625    ]	0.797356
[0.63674605 0.609375  ]	0.76962143
[0.71458733 0.46875   ]	0.7396161
[0.62381315 0.609375  ]	0.7772078
[0.65271795 0.578125  ]	0.7645648
[0.6506456 0.625    ]	0.7738761
[0.6772294 0.609375 ]	0.78549457
[0.64815676 0.625     ]	0.7507242
[0.6707963 0.546875 ]	0.73136735
[0.6467199 0.578125 ]	0.75170565
[0.67415273 0.578125  ]	0.7591634
[0.6608315 0.546875 ]	0.76587725
[0.63777816 0.609375  ]	0.7600895
[0.6566129 0.5625   ]	0.7438532
[0.667511 0.609375]	0.75497407
[0.6806096 0.546875 ]	0.73240244
[0.67339444 0.53125   ]	0.73577464
[0.6530765 0.578125 ]	0.7398277
[0.67159086 0.609375  ]	0.76086843
[0.6638027 0.5625   ]	0.7411207
[0.6786955 0.515625 ]	0.7445872
[0.66674995 0.484375  ]	0.7593986
